article_id,name,role_raw,type_final,gender_final,stance,conf,segment
2020E165A005,Vladimír SLÁDEK,antropolog,M3,M,SKIP,3,Přf UK Kostra byla v kamenné struktuře. Teď ta kamenná struktura. skoro hrobka to byla. Přitom v té hrobce nebyl uložen v prázdné prostoře ale byl v ní zasypán. To je další taková zajímavá věc. Úplně to nejzajímavější je že dostal tohle prestižní místo. Všechno bylo prestižní ale lebka byla na nezvykle uloženém místě. Jedna z těch hypotéz kterou řešíme je že ta lebka byla odseknuta a byla někde vystavena. Tělo bylo pohřbeno. Ona je tam jako kdyby ji tam takhle někdo vzal a takhle ji položil na to místo kde čekáme že je hlava. Ale nepoložil ji tam tak jak by měla ležet na té kostře. Protože ona by měla ležet na zátylku a ona leží na té basile. Je tam skutečně takhle vložena.
2020E165A005,Petr DRESLER,archeolog,M3,M,SKIP,3,Kdybychom měli hodně otázek tak se od toho člověka asi nehneme. Mohli bychom se zeptat například já nevím s kým se setkal? Kde všude cestoval? Nevím jestli by dokázal odpovědět kolik jim pšenice sklidí z jednoho pole? Jak dlouho to tady mohli stavět? Otázek by byla nepřeberné množství a určitě by to bylo zajímavé.
2020E164A035,Pavel LIPINA,klimatolog,M3,M,S0,2,ČHMÚ Těch posledních 40 dnů se to zlepšuje poměrně výrazně zejména na severní Moravě a ve Slezsku.
2020E164A035,Jan HRADECKÝ,děkan,M5,M,S6,2,Přírodovědecké fakulty OU Hezký podvečer. No samozřejmě ideální by bylo aby ty srážky byly výrazněji nebo rovnoměrněji rozprostřené v průběhu roku abysme právě nezažívali extrémní třeba přívalové srážky se kterými jsme se setkávali v posledních v posledních dnech ale to samozřejmě nemůžeme zaručit protože příroda v tomhle tom směru je nevyzpytatelná a musíme si stále uvědomit že se potýkáme vlastně globální klimatickou změnou. A všechny tyto věci jsou jenom jejím doprovodným v podstatě znakem.
2020E160A100,Jana MORAVCOVÁ,ředitelka odborné organizace v oblasti,M5,F,S6,2,odborné organizace v oblasti ochrany přírody Beleco Bojím se toho co nás čeká a bojím se co čeká naše děti. Začíná nám bejt jasný že tu vodu ztrácíme že o ni přicházíme.
2020E160A100,Josef ŠEDLBAUER,zastupitel ekolog,M6,M,S6,2,ekolog Technická univerzita v Liberci Zelení Vlastně děláme všechno pro to aby ta voda která naprší co rychleji z krajiny utekla. redaktor Vypadá to jako kdyby tudy kdysi dávno vedla nějaká cesta. Byla to ale řeka teď je Brzina na Sedlčansku vyschlá a nezbývá než čekat až zaprší.
2020E160A100,Josef SOTONA,zemědělec,M2,M,S6,2,Takový sucha jako je teďka v těch v té minulosti za mě já si to nepamatuju.
2020E160A100,Bohumír JANSKÝ,hydrolog,M3,M,S6,2,Přírodovědecká fakulta Univerzity Karlovy Nic dražšího tady není než je voda do budoucna. Žádné lithium a žádné zlato a tyhlety věci. Je to voda bude to voda. Kolem vody se bude všechno točit.
2020E160A100,Jiří HORSKÝ,hrázný,M2,M,S6,3,Vodní nádrž Pařížov Teď by tady mělo být 300 000 m3 vody teď se tady teda nachází 50 000. Za posledních 10 let je to určitě největší sucho který jsem tady teď zažil.
2020E160A100,Zdeněk ŽALUD,pedagog a vědec,M3,M,S6,3,a vědec Mendelova univerzita v Brně Ústav výzkumu globální změny AV ČR Zažíváme opravdu asi nejvýznamnější a nejintenzivnější suchou epizodu za posledních 500 let.
2020E160A100,Richard BRABEC,ministr životního prostředí,M6,M,S6,3,životního prostředí ANO My jsme tady žili víc jak 100 let ve vodním blahobytu teprve v těch posledních letech vidíme že ten vodní blahobyt skončil ale skončil strašně rychle. redaktorka A další důsledek horka a sucha. V Ponětovickém rybníce na Brněnsku uhynuly stovky ryb. Udusily se protože hladina vody je příliš nízko.
2020E160A100,Zuzana ČAPUTOVÁ,slovenská prezidentka,M6,F,S6,3,prezidentka Dnesní výjezd na východní Slovensko je zaměřený především na téma sucha. Ten problém se suchem se týká celé krajiny. Určitě to souvisí i s postojem každého jednotlivce každého z nás protože mnohokrát se k vodě chováme jako ke zdroji který by byl samozřejmý.
2020E160A100,Otakar ŠAŠEK,předseda představenstva,M6,M,S6,2,představenstva Zemědělské družstvo Klapý Ta půda by samozřejmě pojmula tý vody daleko víc ale dá se říct že je to za 5 minut 12 tak aby ta úroda dostala šanci narůst.
2020E160A100,Radim VÁCHA,ředitel,M5,M,S6,2,Výzkumný ústav meliorací a ochrany půdy Není té vody zase tolik aby pronikala do hlubších vrstev třeba o těch 40 cm níže. Tam skutečně ta voda stále ještě schází takže by muselo pršet podstatně delší dobu.
2020E160A100,Pavel ŠERCL,starosta,M6,M,S6,3,Bílého Potoka nestr. Nacházíme se na kraji obce Bílý Potok. To co tady vidíme tak je tok Hajného potoka té vody tady je stále méně. Úplně nejzásadnějším problémem tady u nás je absence sněhové pokrývky.
2020E160A100,Pavel KOZLÍK,starosta,M6,M,S6,2,Libědic ČSSD No většina lidí má tohle. Buď mají sudy všelijak různě propojený anebo mají tadyhlencty tisícový nádrže plný vody protože jako ta voda fakt tady pak v létě není.
2020E160A100,Jan FARSKÝ,místopředseda hnutí,M6,M,S0,1,hnutí STAN Základní problém je že dřív jak za 20 let stát prostě nebudou a 20 let je hrozně dlouhá doba v tuto chvíli.
2020E160A100,Pavel HAVEL,agrární analytik,M5,M,S0,0,analytik Jsou velmi přibližně nesrozumitelné 10 v průměru větší než jsou pole v jiných zemích Evropské unie. Snad s výjimkou NDR bývalé protože tam právě došlo k rozorání mezí ke kolektivizaci k totálnímu zestátnění.
2020E160A100,Jan HELEŠIC,vedoucí polesí,M5,M,S6,2,polesí Lesní závod Židlochovice To je vlastně jedna z těch tůní které jsme vybudovali v loňském roce. Na začátku devadesátých let bylo vidět už tenkrát že ty lužní lesy trpí tím suchem. My jsme se snažili napodobit ten stav kdy ten les byl pravidelně zavlažovaný. Děláme vlastně takovou přírodní umělou povodeň.
2020E160A100,Břeněk MICHÁLEK,ornitolog správce,M3,M,S6,2,správce Ptačího parku Josefovské louky Díky zavlažování je na území ptačího parku vysoká hladina podzemní vody a ta zásoba podzemní vody je tady opravdu enormní. Problémy se suchem v Ptačím parku nemáme právě proto že jsme dokázali obnovit tenhle zavlažovací systém díky němuž tu vodu držíme až do pozdního léta. Ptáci na to reagovali zázračně. Natáhly se sem mokřadní druhy které jsou jinde vzácné nebo ubývají začala se měnit společenstva rostlin společenstva hmyzí. reportér Mokřadů které do vysušené krajiny dodávají vodu ale bohužel i ubývá. O jeden přišli tady v Uherčicích na Břeclavsku.
2020E160A100,Pavel FOREJTEK,ekolog,M3,M,S6,2,Česká společnost ornitologická Tady jsou ještě typické druhy které bojují z toho rákosu které tam byly jako ty mokřadní druhy. reportér Před pěti lety se tady na poli ucpaly takzvané meliorační trubky které z pole odvádějí dešťovou vodu. Tahle závada přitom způsobila věc užitečnou v boji proti suchu.
2020E160A100,Zdeněk HORÁK,předseda představenstva firmy,M6,M,S0,0,představenstva firmy Zemos Já myslím že ani ne. reportérka Nemohl byste se nám k tomu vyjádřit? Dobře nechcete opravdu nám k tomu nic říct co se tam stalo?
2020E160A100,Gabriela HANKEOVÁ,obyvatelka,M2,F,S6,2,Hejnic autorka petice A vlastně teď v té době kdy je problém všude s vodou a řeší se sucho tak vlastně nám přijde úplně zbytečné zastavět tady takovouhle krásně zamokřenou plochu. Tak je tady spousta rostlin které jsou závislé na vodě je tady spousta vrb rákosí a dalších vodních rostlin. reportér Podle starosty Hejnic ale voda z území kvůli výstavbě nezmizí.
2020E160A100,Jaroslav DEMČÁK,starosta,M6,M,S0,1,Hejnic Za lepší Hejnice Od začátku říkáme My ho nechceme odvodňovat a nechceme ho vysušovat jak nám někdo pořád předhazuje. Bavíme se o tom že ty domy by měly být v lokalitách kde to není tak úplně mokré. reportér Jestli lze stavět domy a zároveň zachovat mokřad nyní řeší biologové. Verdikt by měl padnout na konci června až poté radnice rozhodne.
2020E158A032,Andrej BABIŠ,premiér předseda hnutí,M6,M,S0,0,předseda hnutí ANO Určitě ušetříme že nebudeme dělat takovou kampaň protože ty kompaktní nesrozumitelné dělat nebude.
2020E158A032,Jan HAMÁČEK,předseda strany ministr vnitra,M6,M,S0,0,strany ministr vnitra ČSSD Tam kde sociální demokracie má hejtmana a nese odpovědnost za fungování krajů tak budeme přesvědčovat voliče že naši hejtmani jsou úspěšní a že ten kraj je dobře. Já si myslím všichni naši hejtmani prošli tím testem koronavirové krize na jedničku.
2020E158A032,Marian JUREČKA,předseda strany,M6,M,S0,1,strany KDU ČSL Abychom dokázali v rámci krajů udržet pracovní místa. Dát lidem šanci že uživí sebe své děti své rodiny ale pak samozřejmě ta témata která jsou velmi palčivá v poslední letech a to je právě klimatická změna.
2020E158A032,Vojtěch FILIP,předseda strany místopředseda sněmovny,M6,M,S0,2,strany místopředseda sněmovny KSČM Ať už jde v táboře Pintovka nebo setkání ve Svojšicích setkání na slovensko moravském pomezí to všechno chceme zachovat.
2020E158A032,Vít RAKUŠAN,předseda hnutí,M6,M,S0,2,hnutí STAN Nahrazujeme různými třeba sportovními aktivitami výlety za našimi voliči na kolech a podobně.
2020E158A032,Petr FIALA,předseda strany místopředseda sněmovny,M6,M,S0,2,strany místopředseda sněmovny ODS Vyjíždím na cestu po České republice Jízda za změnu. Chci 2 do voleb projet všechny regiony.
2020E158A032,Ivan BARTOŠ,předseda strany,M6,M,S0,2,strany Piráti Jsou to naši lidi kteří jsou v těch ulicích budem vydávat Pirátské listy a podle mě to dáme jako vždycky.
2020E158A032,Tomio OKAMURA,předseda hnutí místopředseda sněmovny,M6,M,S0,2,hnutí místopředseda sněmovny SPD Jsme zastoupeni v 10 krajích z 13. Ty minulé krajské volby proběhly pouhý rok po založení SPD takže pochopitelně bychom chtěli uspět už teď ve všech 13 krajích. Markéta
2020E158A032,Pekarová ADAMOVÁ,předsedkyně strany,M6,F,S0,2,strany TOP 09 Obhajoba už současných mandátů respektive jejich rozšíření. Každý mandát navíc který v krajích získáme tak bude pro TOP 09 úspěchem.
2020E157A069,Tomáš KLUS,zpěvák,M2,M,SKIP,3,Já jsem symbol odpadu to je super tak možná to znamená že už jsem odpad že už nemám co pohledávat tady. Já jsem s ním fotil potřetí a každý to focení bylo velice rychlý protože on přesně ví co chce udělá pár zmáčknutí a je to hotový povznáší ducha.
2020E157A069,Jan SAUDEK,fotograf,M2,M,S0,1,Já jsem žil špatnej život a mám špatný svědomí a proto se snažím přispívat na nějakou dobrou věc na charitu a tak ale na zničení planety jsem se nepodílel nikdy.
2020E157A069,Simona BABČÁKOVÁ,herečka,M2,F,S6,2,Já mám tu kartu biodiverzita a když čtete statistiky kolik druhů vymírá prakticky denně tak ta arogance a necitlivost a hulvátství člověka je prostě alarmující.
2020E179T007,Boris JOHNSON,britský premiér a lídr,M6,M,S0,1,premiér a lídr Konzervativní strany Gratuluju Irsku ke zformování nové vlády a my nesrozumitelné Martinovi funkci premiéra. Je skoro náš nejbližší soused přítel a spojenec se kterým řešíme klimatické změny boj proti Covidu 19. I naše sdílené hodnoty jako lidská práva demokracii.
2020E178T049,Michal ŽÁK,klimatolog meteorolog,M3,M,S6,3,meteorolog ČT Tak souvisí spolu poměrně úzce protože vlastně ta změna klimatu kterou zažíváme s sebou přináší často větší rozmary počasí a samozřejmě tím pádem i změny režimu srážek. Takže na jedné straně není výjimkou když máme poměrně dlouhé období výrazného sucha a poté se rychle ta cirkulace změní a dorazí naopak období s vydatnými dešti takže ta situace se může během několika týdnů poměrně výrazně změnit. My se můžeme nejprve na té levé straně podívat na situaci v průběhu letošního roku kdy to hlavní sucho vypuklo vlastně v průběhu té současně koronavirové krize nebo epidemie v průběhu druhé poloviny března. Možná si ještě pamatuješ.
2020E171T061,Karel DRBAL,hydrogeolog,M3,M,SKIP,3,Výzkumný ústav vodohospodářský T. G. M. Dobrý večer.
2020E171T061,Jana TEJKALOVÁ,zástupkyně ředitele odboru ochrany vod,M5,F,SKIP,3,ředitele odboru ochrany vod Dobrý večer já vás též zdravím.
2020E171T061,Michal ŽÁK,meteorolog,M3,M,SKIP,3,ČT Tak sobota asi většinu diváků nepotěší ta předpověď na zítřejší den počítá s tím že bude převážně zataženo nebo skoro zataženo protrhat oblaky by se mohly spíš jenom na západě České republiky na většině území bude pršet počítáme s deštěm případně s přeháňkami platí že v severovýchodních partiích České republiky i zítra přes den ten déšť může být místy vydatný spadnout by mělo na většině území kromě toho západu Čech kde ty srážkové úhrny budou nižší tak na ostatním území většinou mezi 10 a 30 l vody na metr čtvereční za celou sobotu ale na severu severovýchodě a východě to může být ojediněle i kolem 50 a také na Českomoravské vrchovině hlavně na tom severozápadním návětří. To je důležité si uvědomit protože vítr zítra bude foukat právě od severozápadu a bude poněkud silnější takže se bude to severozápadní návětří uplatňovat více než tomu bylo třeba včera nebo částečně i dnes takže s tím je nutné počítat a je vidět že ty teploty při tom deštivém počasí budou dosti nízké poměrně nízké kolem 15 stupňů tam kde trvale pršet nebude tak čekejme maxima mezi 17 a 21.
